0,30006,38883,8877,30965,38886,7921,8880
1,33851,50640,16789,38860,50643,11783,16792
2,41406,65078,23672,50623,65081,14458,23675
3,57754,68141,10387,65054,68144,3090,10390
4,68154,81629,13475,69553,81632,12079,13478
5,73382,88319,14937,78401,88322,9921,14940
6,69559,82663,13104,70944,82666,11722,13107
7,78435,88343,9908,81610,88346,6736,9911
8,84635,94611,9976,88297,94614,6317,9979
9,89587,97765,8178,94591,97768,3177,8181
10,99331,116599,17268,108432,116602,8170,17271
11,116611,123032,6421,117941,123035,5094,6424
12,113735,122401,8666,115048,122404,7356,8669
13,115056,122424,7368,115816,122427,6611,7371
14,119614,125270,5656,120976,125273,4297,5659
15,115825,122724,6899,116578,122727,6149,6902
16,121009,125294,4285,122353,125297,2944,4288
17,123482,126509,3027,125249,126512,1263,3030
18,133359,139795,6436,134691,139798,5107,6439
19,130482,139178,8696,131814,139181,7367,8699
20,131822,139201,7379,132588,139204,6616,7382
21,136376,142021,5645,137739,142024,4285,5648
22,132593,139494,6901,133347,139497,6150,6904
23,137773,142044,4271,139130,142047,2917,4274
24,140238,143252,3014,142001,143255,1254,3017
25,150154,156610,6456,151492,156613,5121,6459
26,147303,155981,8678,148623,155984,7361,8681
27,148627,156006,7379,149389,156009,6620,7382
28,153162,158839,5677,154528,158842,4314,5680
29,149393,156299,6906,150149,156302,6153,6909
30,154563,158863,4300,155935,158866,2931,4303
31,157062,160104,3042,158817,160107,1290,3045
32,167064,173515,6451,168390,173518,5128,6454
33,164209,172890,8681,165522,172893,7371,8684
34,165534,172913,7379,166291,172916,6625,7382
35,170096,175731,5635,171445,175734,4289,5638
36,166300,173206,6906,167057,173209,6152,6909
37,171480,175755,4275,172846,175758,2912,4278
38,173962,176964,3002,175712,176967,1255,3005
39,177709,195146,17437,186520,195149,8629,17440
40,186525,195169,8644,188673,195172,6499,8647
41,190029,199663,9634,195123,199666,4543,9637
42,196179,200480,4301,199644,200483,839,4304
43,208429,213819,5390,209358,213822,4464,5393
44,202857,213411,10554,205547,213414,7867,10557
45,205553,213435,7882,206977,213438,6461,7885
46,210634,217214,6580,212051,217217,5166,6583
47,214089,219579,5490,215793,219582,3789,5493
48,206983,213631,6648,208421,213634,5213,6651
49,212086,217441,5355,213368,217444,4076,5358
50,215829,219602,3773,217190,219605,2415,3776
51,217939,221666,3727,219555,221669,2114,3730
52,219927,222492,2565,221642,222495,853,2568
53,230568,235989,5421,231498,235992,4494,5424
54,224979,235586,10607,227679,235589,7910,10610
55,227688,235609,7921,229122,235612,6490,7924
56,232796,239366,6570,234221,239369,5148,6573
57,236260,241729,5469,237970,241732,3762,5472
58,229127,235805,6678,230555,235808,5253,6681
59,234253,239600,5347,235536,239603,4067,5350
60,238003,241752,3749,239346,241755,2409,3752
61,240086,243808,3722,241697,243811,2114,3725
62,242088,244654,2566,243785,244657,872,2569
63,252714,258112,5398,253647,258115,4468,5401
64,247135,257710,10575,249832,257713,7881,10578
65,249842,257733,7891,251271,257736,6465,7894
66,254935,261502,6567,256357,261505,5148,6570
67,258374,263851,5477,260102,263854,3752,5480
68,251276,257929,6653,252707,257932,5225,6656
69,256386,261725,5339,257667,261728,4061,5342
70,260133,263873,3740,261481,263876,2395,3743
71,262210,265920,3710,263826,265923,2097,3713
72,264202,266749,2547,265900,266752,852,2550
73,274815,280224,5409,275745,280227,4482,5412
74,269228,279818,10590,271929,279821,7892,10593
75,271939,279841,7902,273366,279844,6478,7905
76,277013,283638,6625,278444,283641,5197,6628
77,280491,285981,5490,282227,285984,3757,5493
78,273373,280040,6667,274805,280043,5238,6670
79,278478,283862,5384,279772,283865,4093,5387
80,282262,286004,3742,283616,286007,2391,3745
81,284351,288048,3697,285962,288051,2089,3700
82,286335,288872,2537,288029,288875,846,2540
83,296916,302358,5442,297846,302361,4515,5445
84,291349,301961,10612,294039,301964,7925,10615
85,294047,301984,7937,295478,301987,6509,7940
86,299123,305797,6674,300545,305800,5255,6677
87,302634,308152,5518,304336,308155,3819,5521
88,295484,302178,6694,296912,302181,5269,6697
89,300602,306009,5407,301890,306012,4122,5410
90,304398,308174,3776,305752,308177,2425,3779
91,306500,310252,3752,308111,310255,2144,3755
92,308509,311080,2571,310210,311083,873,2574
93,319049,324461,5412,319977,324464,4487,5415
94,313559,324064,10505,316254,324067,7813,10508
95,316266,324087,7821,317603,324090,6487,7824
96,321244,327871,6627,322676,327874,5198,6630
97,324728,330240,5512,326429,330243,3814,5515
98,317611,324283,6672,319039,324286,5247,6675
99,322727,328094,5367,324000,328097,4097,5370
100,326479,330263,3784,327830,330266,2436,3787
101,328569,332354,3785,330194,332357,2163,3788
102,330592,333180,2588,332309,333183,874,2591
103,341136,346550,5414,342066,346553,4487,5417
104,335655,346153,10498,338338,346156,7818,10501
105,338348,346174,7826,339778,346177,6399,7829
106,343308,349956,6648,344737,349959,5222,6651
107,346807,352324,5517,348519,352327,3808,5520
108,339790,346368,6578,341130,346371,5241,6581
109,344790,350172,5382,346069,350175,4106,5385
110,348568,352344,3776,349913,352347,2434,3779
111,350643,354398,3755,352283,354401,2118,3758
112,352655,355215,2560,354360,355218,858,2563
113,355656,362270,6614,357081,362273,5192,6617
114,359530,365067,5537,360183,365070,4887,5540
115,357088,362350,5262,358903,362353,3450,5265
116,360211,365087,4876,362229,365090,2861,4879
117,362779,366868,4089,365029,366871,1842,4092
118,365505,370795,5290,366853,370798,3945,5293
119,370806,374601,3795,371508,374604,3096,3798
120,367971,374311,6340,368671,374314,5643,6343
121,368681,374332,5651,369726,374335,4609,5654
122,372100,376097,3997,372642,376100,3458,4000
123,372652,376120,3468,373194,376123,2929,3471
124,369732,374491,4759,370779,374494,3715,4762
125,373223,376142,2919,374267,376145,1878,2922
126,374858,377803,2945,376075,377806,1731,2948
127,376359,378348,1989,377066,378351,1285,1992
128,377074,378371,1297,377784,378374,590,1300
129,382013,385830,3817,382719,385833,3114,3820
130,379198,385536,6338,379903,385539,5636,6341
131,379907,385558,5651,380953,385561,4608,5654
132,383316,387350,4034,383858,387353,3495,4037
133,383871,387374,3503,384412,387377,2965,3506
134,380960,385719,4759,382005,385722,3717,4762
135,384441,387396,2955,385493,387399,1906,2958
136,386102,389048,2946,387326,389051,1725,2949
137,387607,389619,2012,388315,389622,1307,2015
138,388320,389642,1322,389028,389645,617,1325
139,393289,397104,3815,393995,397107,3112,3818
140,390463,396827,6364,391163,396830,5667,6367
141,391174,396850,5676,392223,396853,4630,5679
142,394602,398617,4015,395144,398620,3476,4018
143,395157,398641,3484,395701,398644,2943,3487
144,392230,396997,4767,393277,397000,3723,4770
145,395733,398663,2930,396783,398666,1883,2933
146,397373,400323,2950,398596,400326,1730,2953
147,398875,400879,2004,399589,400882,1293,2007
148,399596,401048,1452,400304,401051,747,1455
